Id;ClasseImovel;ClasseZona;Fachada;TamanhoLote;Rua;FormaProp;PlanoProp;Servicos;ConfigLote;InclinacaoLote;Bairro;Estrada1;Estrada2;TipoHabitacao;EstiloHabitacao;Qualidade;Condicao;AnoConstrucao;AnoReforma;TipoTelhado;MaterialTelhado;Exterior1;Exterior2;TipoAlvenaria;AreaAlvenaria;QualidadeCobertura;CondicaoExterna;TipoFundacao;AlturaPorao;CondicaoPorao;ParedePorao;TipoAcabPorao1;AreaAcabPorao1;TipoAcabPorao2;AreaAcabPorao2;AreaInacabPorao;AreaPorao;Aquecimento;QualidadeAquecimento;ArCentral;InstalacaoEletrica;AreaTerreo;Area2Andar;BaixaQualiAreaAcab;AreaConstruida;BanheiroPorao;LavaboPorao;Banheiro;Lavabo;BedroomAbvGr;KitchenAbvGr;QualidadeCozinha;TotalQuartos;Funcionalidade;Lareira;LocalGaragem;AnoGaragem;AcabamentoGaragem;CarrosGaragem;AreaGaragem;QualidadeGaragem;CondicaoGaragem;EntradaPavimentada;AreaDeck;AreaVarandaAberta;AreaVarandaFechada;AreaVaranda3Estacoes;AreaAlpendre;AreaPiscina;ValorOutros;MesVenda;AnoVenda;TipoVenda;CondicaoVenda;PrecoVenda;AreaExt;Precom2;Quartosm2
49;190;RM;33,0;4456;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;2fmCon;2Story;4;5;1920;2008;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;736;736;GasA;Gd;Y;SBrkr;736;716;0;1452;0;0;2;0;2;3;TA;8;Typ;0;;;;0;0;;;N;0;0;102;0;0;0;0;6;2009;New;Partial;113000;102;179,8236914600551;102,00550964187327
50;20;RL;66,0;7742;Pave;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;7;1966;1966;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;763;Unf;0;192;955;GasA;Ex;Y;SBrkr;955;0;0;955;1;0;1;0;3;1;TA;6;Typ;0;Attchd;1966,0;Unf;1;386;TA;TA;Y;0;0;0;0;0;0;0;1;2007;WD;Normal;127000;0;132,98429319371726;0,0062827225130890054
51;60;RL;;13869;Pave;IR2;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;6;1997;1997;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;PConc;Gd;TA;Av;GLQ;182;Unf;0;612;794;GasA;Gd;Y;SBrkr;794;676;0;1470;0;1;2;0;3;1;TA;6;Typ;0;Attchd;1997,0;Fin;2;388;TA;TA;Y;0;75;0;0;0;0;0;7;2007;WD;Normal;177000;75;195,40816326530614;75,00408163265305
52;50;RM;52,0;6240;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1.5Fin;6;6;1934;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;PConc;TA;TA;No;Unf;0;Unf;0;816;816;GasA;TA;Y;SBrkr;816;0;360;1176;0;0;1;0;3;1;TA;6;Typ;1;Detchd;1985,0;Unf;2;528;TA;TA;Y;112;0;0;0;0;0;400;9;2006;WD;Normal;114500;112;209,3639455782313;112,00510204081633
53;90;RM;110,0;8472;Grvl;IR2;Bnk;AllPub;Corner;Mod;IDOTRR;RRNn;Norm;Duplex;1Story;5;5;1963;1963;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;Fa;TA;CBlock;Gd;TA;Gd;LwQ;104;GLQ;712;0;816;GasA;TA;N;SBrkr;816;0;0;816;1;0;1;0;2;1;TA;5;Typ;0;CarPort;1963,0;Unf;2;516;TA;TA;Y;106;0;0;0;0;0;0;5;2010;WD;Normal;110000;106;240,80392156862746;106,00612745098039
54;20;RL;68,0;50271;Pave;IR1;Low;AllPub;Inside;Gtl;Veenker;Norm;Norm;1Fam;1Story;9;5;1981;1987;Gable;WdShngl;WdShing;Wd Shng;None;0,0;Gd;TA;CBlock;Ex;TA;Gd;GLQ;1810;Unf;0;32;1842;GasA;Gd;Y;SBrkr;1842;0;0;1842;2;0;0;1;0;1;Gd;5;Typ;1;Attchd;1981,0;Fin;3;894;TA;TA;Y;857;72;0;0;0;0;0;11;2006;WD;Normal;385000;929;1138,011943539631;929,0027144408252
55;80;RL;60,0;7134;Pave;Reg;Bnk;AllPub;Inside;Mod;NAmes;Norm;Norm;1Fam;SLvl;5;5;1955;1955;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;CBlock;TA;TA;No;ALQ;384;Unf;0;0;384;GasA;TA;Y;SBrkr;1360;0;0;1360;0;0;1;0;3;1;TA;6;Min1;1;Detchd;1962,0;Unf;2;572;TA;TA;Y;0;50;0;0;0;0;0;2;2007;WD;Normal;130000;50;145,58823529411765;50,004411764705885
56;20;RL;100,0;10175;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;5;1964;1964;Gable;CompShg;HdBoard;Plywood;BrkFace;272,0;TA;TA;CBlock;TA;TA;No;BLQ;490;Unf;0;935;1425;GasA;Gd;Y;SBrkr;1425;0;0;1425;0;0;2;0;3;1;TA;7;Typ;1;Attchd;1964,0;RFn;2;576;TA;TA;Y;0;0;0;407;0;0;0;7;2008;WD;Normal;180500;407;533,6666666666666;407,0049122807018
57;160;FV;24,0;2645;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;Twnhs;2Story;8;5;1999;2000;Gable;CompShg;MetalSd;MetalSd;BrkFace;456,0;Gd;TA;PConc;Gd;TA;No;GLQ;649;Unf;0;321;970;GasA;Ex;Y;SBrkr;983;756;0;1739;1;0;2;1;3;1;Gd;7;Typ;0;Attchd;1999,0;Fin;2;480;TA;TA;Y;115;0;0;0;0;0;0;8;2009;WD;Abnorml;172500;115;214,19493962047153;115,00402530189764
58;60;RL;89,0;11645;Pave;IR1;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2004;2004;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;860;860;GasA;Ex;Y;SBrkr;860;860;0;1720;0;0;2;1;3;1;Gd;7;Typ;0;Attchd;2004,0;RFn;2;565;TA;TA;Y;0;70;0;0;0;0;0;8;2006;WD;Normal;196500;70;184,24418604651163;70,00406976744186
59;60;RL;66,0;13682;Pave;IR2;HLS;AllPub;CulDSac;Gtl;StoneBr;Norm;Norm;1Fam;2Story;10;5;2006;2006;Hip;CompShg;VinylSd;VinylSd;BrkFace;1031,0;Ex;TA;PConc;Ex;TA;Gd;Unf;0;Unf;0;1410;1410;GasA;Ex;Y;SBrkr;1426;1519;0;2945;0;0;3;1;3;1;Gd;10;Typ;1;BuiltIn;2006,0;Fin;3;641;TA;TA;Y;192;0;37;0;0;0;0;10;2006;New;Partial;438780;229;377,9915110356536;229,00339558573853
60;20;RL;60,0;7200;Pave;Reg;Bnk;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;5;7;1972;1972;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;CBlock;TA;TA;Av;ALQ;632;Unf;0;148;780;GasA;Ex;Y;SBrkr;780;0;0;780;0;0;1;0;2;1;TA;4;Typ;0;Detchd;1973,0;Unf;1;352;TA;TA;Y;196;0;0;0;0;0;0;1;2008;WD;Normal;124900;196;356,12820512820514;196,00512820512822
61;20;RL;63,0;13072;Pave;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;RRAe;Norm;1Fam;1Story;6;5;2004;2004;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;PConc;Gd;TA;No;ALQ;941;Unf;0;217;1158;GasA;Ex;Y;SBrkr;1158;0;0;1158;1;0;1;1;3;1;Gd;5;Typ;0;Detchd;2006,0;Unf;2;576;TA;TA;Y;0;50;0;0;0;0;0;5;2006;New;Partial;158000;50;186,44214162348877;50,00431778929188
62;75;RM;60,0;7200;Pave;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;2.5Unf;5;7;1920;1996;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;BrkTil;TA;Fa;No;Unf;0;Unf;0;530;530;GasA;TA;N;SBrkr;581;530;0;1111;0;0;1;0;3;1;Fa;6;Typ;0;Detchd;1935,0;Unf;1;288;TA;TA;N;0;0;144;0;0;0;0;3;2007;WD;Normal;101000;144;234,9090909090909;144,005400540054
63;120;RL;44,0;6442;Pave;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;TwnhsE;1Story;8;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;Stone;178,0;Gd;TA;PConc;Gd;Gd;Mn;GLQ;24;Unf;0;1346;1370;GasA;Ex;Y;SBrkr;1370;0;0;1370;0;0;2;0;2;1;Gd;6;Typ;1;Attchd;2006,0;RFn;2;484;TA;TA;Y;120;49;0;0;0;0;0;10;2007;WD;Normal;202500;169;316,81021897810217;169,0043795620438
64;70;RM;50,0;10300;Pave;IR1;Bnk;AllPub;Inside;Gtl;OldTown;RRAn;Feedr;1Fam;2Story;7;6;1921;1950;Gable;CompShg;Stucco;Stucco;None;0,0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;576;576;GasA;Gd;Y;SBrkr;902;808;0;1710;0;0;2;0;3;1;TA;9;Typ;0;Detchd;1990,0;Unf;2;480;TA;TA;Y;12;11;64;0;0;0;0;4;2010;WD;Normal;140000;87;168,87134502923976;87,00526315789473
65;60;RL;;9375;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;1997;1998;Gable;CompShg;VinylSd;VinylSd;BrkFace;573,0;TA;TA;PConc;Gd;TA;No;GLQ;739;Unf;0;318;1057;GasA;Ex;Y;SBrkr;1057;977;0;2034;1;0;2;1;3;1;Gd;8;Typ;0;Attchd;1998,0;RFn;2;645;TA;TA;Y;576;36;0;0;0;0;0;2;2009;WD;Normal;219500;612;719,9154375614553;612,0039331366766
66;60;RL;76,0;9591;Pave;Reg;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;2Story;8;5;2004;2005;Gable;CompShg;VinylSd;VinylSd;BrkFace;344,0;Gd;TA;PConc;Ex;TA;Av;Unf;0;Unf;0;1143;1143;GasA;Ex;Y;SBrkr;1143;1330;0;2473;0;0;2;1;4;1;Gd;9;Typ;1;BuiltIn;2004,0;RFn;3;852;TA;TA;Y;192;151;0;0;0;0;0;10;2007;WD;Normal;317000;343;471,18439142741613;343,0036393044885
67;20;RL;;19900;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;PosA;Norm;1Fam;1Story;7;5;1970;1989;Gable;CompShg;Plywood;Plywood;BrkFace;287,0;TA;TA;CBlock;Gd;TA;Gd;GLQ;912;Unf;0;1035;1947;GasA;TA;Y;SBrkr;2207;0;0;2207;1;0;2;0;3;1;TA;7;Min1;1;Attchd;1970,0;RFn;2;576;TA;TA;Y;301;0;0;0;0;0;0;7;2010;WD;Normal;180000;301;382,55867693701856;301,0031717263253
68;20;RL;72,0;10665;Pave;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2003;2003;Gable;CompShg;VinylSd;VinylSd;BrkFace;167,0;Gd;TA;PConc;Gd;TA;Av;GLQ;1013;Unf;0;440;1453;GasA;Ex;Y;SBrkr;1479;0;0;1479;1;0;2;0;3;1;Gd;7;Typ;0;Attchd;2003,0;RFn;2;558;TA;TA;Y;144;29;0;0;0;0;0;6;2007;WD;Normal;226000;173;325,80594996619334;173,00473292765383
69;30;RM;47,0;4608;Pave;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Artery;Norm;1Fam;1Story;4;6;1945;1950;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;Gd;CBlock;TA;TA;No;Unf;0;Unf;0;747;747;GasA;TA;Y;SBrkr;747;0;0;747;0;0;1;0;2;1;TA;4;Typ;0;Attchd;1945,0;Unf;1;220;TA;TA;Y;0;0;0;0;0;0;0;6;2010;WD;Normal;80000;0;107,095046854083;0,00535475234270415
70;50;RL;81,0;15593;Pave;Reg;Lvl;AllPub;Corner;Gtl;ClearCr;Norm;Norm;1Fam;1.5Fin;7;4;1953;1953;Gable;CompShg;BrkFace;AsbShng;None;0,0;Gd;TA;CBlock;TA;TA;No;BLQ;603;Unf;0;701;1304;GasW;TA;Y;SBrkr;1304;983;0;2287;0;0;2;0;3;1;TA;7;Typ;1;Attchd;1953,0;Fin;2;667;TA;TA;Y;0;21;114;0;0;0;0;7;2006;WD;Normal;225000;135;233,38216003498033;135,0030607783122
71;20;RL;95,0;13651;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;7;6;1973;1973;Gable;CompShg;Plywood;Plywood;BrkFace;1115,0;TA;Gd;CBlock;Gd;TA;Gd;ALQ;1880;Unf;0;343;2223;GasA;Ex;Y;SBrkr;2223;0;0;2223;1;0;2;0;3;1;TA;8;Typ;2;Attchd;1973,0;Fin;2;516;TA;TA;Y;300;0;0;0;0;0;0;2;2007;WD;Normal;244000;300;409,761583445794;300,00359874044085
72;20;RL;69,0;7599;Pave;Reg;Lvl;AllPub;Corner;Gtl;Mitchel;Norm;Norm;1Fam;1Story;4;6;1982;2006;Gable;CompShg;HdBoard;Plywood;None;0,0;TA;TA;CBlock;TA;TA;No;ALQ;565;Unf;0;280;845;GasA;TA;Y;SBrkr;845;0;0;845;1;0;1;0;2;1;TA;4;Typ;0;Detchd;1987,0;Unf;2;360;TA;TA;Y;0;0;0;0;0;0;0;6;2007;WD;Normal;129500;0;153,25443786982248;0,004733727810650888
73;60;RL;74,0;10141;Pave;IR1;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;2Story;7;5;1998;1998;Gable;CompShg;VinylSd;VinylSd;BrkFace;40,0;TA;TA;PConc;Gd;TA;No;Unf;0;Unf;0;832;832;GasA;Gd;Y;SBrkr;885;833;0;1718;0;0;2;1;3;1;TA;7;Typ;1;Attchd;1998,0;Fin;2;427;TA;TA;Y;0;94;0;0;291;0;0;12;2009;WD;Normal;185000;94;201,68335273573922;94,00407450523865
74;20;RL;85,0;10200;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1954;2003;Gable;CompShg;Wd Sdng;Wd Sdng;BrkFace;104,0;TA;TA;CBlock;TA;TA;No;ALQ;320;BLQ;362;404;1086;GasA;Gd;Y;SBrkr;1086;0;0;1086;1;0;1;0;3;1;TA;6;Typ;0;Attchd;1989,0;Unf;2;490;TA;TA;Y;0;0;0;0;0;0;0;5;2010;WD;Normal;144900;0;133,4254143646409;0,0055248618784530384
75;50;RM;60,0;5790;Pave;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;2Story;3;6;1915;1950;Gambrel;CompShg;VinylSd;VinylSd;None;0,0;Gd;Gd;CBlock;Fa;TA;No;Unf;0;Unf;0;840;840;GasA;Gd;N;SBrkr;840;765;0;1605;0;0;2;0;3;2;TA;8;Typ;0;Detchd;1915,0;Unf;1;379;TA;TA;Y;0;0;202;0;0;0;0;5;2010;WD;Normal;107400;202;268,9158878504673;202,004984423676
76;180;RM;21,0;1596;Pave;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;Twnhs;SLvl;4;5;1973;1973;Gable;CompShg;CemntBd;CmentBd;None;0,0;TA;TA;CBlock;Gd;TA;Gd;GLQ;462;Unf;0;0;462;GasA;TA;Y;SBrkr;526;462;0;988;1;0;1;0;2;1;TA;5;Typ;0;BuiltIn;1973,0;Unf;1;297;TA;TA;Y;120;101;0;0;0;0;0;11;2009;WD;Normal;91000;221;313,10526315789474;221,00506072874495
77;20;RL;;8475;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;4;7;1956;1956;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;CBlock;TA;TA;No;ALQ;228;Unf;0;724;952;GasA;Ex;Y;FuseA;952;0;0;952;0;0;1;0;2;1;TA;4;Typ;0;Detchd;1956,0;Unf;1;283;TA;TA;Y;0;0;0;0;0;0;0;4;2008;WD;Normal;135750;0;142,59453781512605;0,004201680672268907
78;50;RM;50,0;8635;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1.5Fin;5;5;1948;2001;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;336;GLQ;41;295;672;GasA;TA;Y;SBrkr;1072;213;0;1285;1;0;1;0;2;1;TA;6;Min1;0;Detchd;1948,0;Unf;1;240;TA;TA;Y;0;0;0;0;0;0;0;1;2008;WD;Normal;127000;0;98,83268482490273;0,004669260700389105
79;90;RL;72,0;10778;Pave;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;Duplex;1Story;4;5;1968;1968;Hip;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;1768;1768;GasA;TA;N;SBrkr;1768;0;0;1768;0;0;2;0;4;2;TA;8;Typ;0;;;;0;0;;;Y;0;0;0;0;0;0;0;4;2010;WD;Normal;136500;0;77,20588235294117;0,004524886877828055
80;50;RM;60,0;10440;Pave;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;2Story;5;6;1910;1981;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;PConc;TA;TA;No;Unf;0;Unf;0;440;440;GasA;Gd;Y;SBrkr;682;548;0;1230;0;0;1;1;2;1;TA;5;Typ;0;Detchd;1966,0;Unf;2;440;TA;TA;Y;74;0;128;0;0;0;0;5;2009;WD;Normal;110000;202;291,4308943089431;202,0040650406504
81;60;RL;100,0;13000;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;2Story;6;6;1968;1968;Gable;CompShg;VinylSd;VinylSd;BrkFace;576,0;TA;Gd;CBlock;Gd;TA;No;Rec;448;Unf;0;448;896;GasA;TA;Y;SBrkr;1182;960;0;2142;0;0;2;1;4;1;Gd;8;Typ;1;Attchd;1968,0;Fin;1;509;TA;TA;Y;0;72;0;0;252;0;0;6;2009;WD;Normal;193500;72;162,3361344537815;72,00373482726424
82;120;RM;32,0;4500;Pave;Reg;Lvl;AllPub;FR2;Gtl;Mitchel;Norm;Norm;TwnhsE;1Story;6;5;1998;1998;Hip;CompShg;VinylSd;VinylSd;BrkFace;443,0;TA;Gd;PConc;Ex;Gd;No;GLQ;1201;Unf;0;36;1237;GasA;Ex;Y;SBrkr;1337;0;0;1337;1;0;2;0;2;1;TA;5;Typ;0;Attchd;1998,0;Fin;2;405;TA;TA;Y;0;199;0;0;0;0;0;3;2006;WD;Normal;153500;199;313,80927449513837;199,0037397157816
83;20;RL;78,0;10206;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;1Story;8;5;2007;2007;Gable;CompShg;VinylSd;VinylSd;Stone;468,0;TA;TA;PConc;Gd;TA;No;GLQ;33;Unf;0;1530;1563;GasA;Ex;Y;SBrkr;1563;0;0;1563;0;0;2;0;3;1;Gd;6;Typ;1;Attchd;2007,0;RFn;3;758;TA;TA;Y;144;99;0;0;0;0;0;10;2008;WD;Normal;245000;243;399,7498400511836;243,00383877159308
84;20;RL;80,0;8892;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1960;1960;Gable;CompShg;MetalSd;MetalSd;BrkCmn;66,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;1065;1065;GasA;Gd;Y;SBrkr;1065;0;0;1065;0;0;1;1;3;1;TA;6;Typ;0;Detchd;1974,0;Unf;2;461;TA;TA;Y;74;0;0;0;0;0;0;7;2007;COD;Normal;126500;74;192,77934272300467;74,0056338028169
85;80;RL;;8530;Pave;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;SLvl;7;5;1995;1996;Gable;CompShg;HdBoard;HdBoard;BrkFace;22,0;TA;TA;PConc;Gd;TA;No;Unf;0;Unf;0;384;384;GasA;Gd;Y;SBrkr;804;670;0;1474;0;0;2;1;3;1;TA;7;Typ;1;BuiltIn;1995,0;Fin;2;400;TA;TA;Y;120;72;0;0;0;0;700;5;2009;WD;Normal;168500;192;306,314789687924;192,00474898236092
86;60;RL;121,0;16059;Pave;Reg;Lvl;AllPub;Corner;Gtl;NoRidge;Norm;Norm;1Fam;2Story;8;5;1991;1992;Hip;CompShg;HdBoard;HdBoard;BrkFace;284,0;Gd;TA;CBlock;Gd;TA;No;Unf;0;Unf;0;1288;1288;GasA;Ex;Y;SBrkr;1301;1116;0;2417;0;0;2;1;4;1;Gd;9;Typ;1;Attchd;1991,0;Unf;2;462;TA;TA;Y;127;82;0;0;0;0;0;4;2006;WD;Normal;260000;209;316,57136946628054;209,00372362432768
87;60;RL;122,0;11911;Pave;IR2;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;684;684;GasA;Ex;Y;SBrkr;684;876;0;1560;0;0;2;1;3;1;Gd;6;Typ;1;BuiltIn;2005,0;Fin;2;400;TA;TA;Y;100;38;0;0;0;0;0;3;2009;WD;Normal;174000;138;249,53846153846155;138,00384615384615
88;160;FV;40,0;3951;Pave;Reg;Lvl;AllPub;Corner;Gtl;Somerst;Norm;Norm;TwnhsE;2Story;6;5;2009;2009;Gable;CompShg;VinylSd;VinylSd;Stone;76,0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;612;612;GasA;Ex;Y;SBrkr;612;612;0;1224;0;0;2;1;2;1;Gd;4;Typ;0;Detchd;2009,0;RFn;2;528;TA;TA;Y;0;234;0;0;0;0;0;6;2009;New;Partial;164500;234;368,3954248366013;234,0032679738562
89;50;C (all);105,0;8470;Pave;IR1;Lvl;AllPub;Corner;Gtl;IDOTRR;Feedr;Feedr;1Fam;1.5Fin;3;2;1915;1982;Hip;CompShg;Plywood;Plywood;None;0,0;Fa;Fa;CBlock;TA;Fa;No;Unf;0;Unf;0;1013;1013;GasA;TA;N;SBrkr;1013;0;513;1526;0;0;1;0;2;1;Fa;6;Typ;0;;;;0;0;;;N;0;0;156;0;0;0;0;10;2009;ConLD;Abnorml;85000;156;211,70117955439056;156,00393184796854
90;20;RL;60,0;8070;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;4;5;1994;1995;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;PConc;Gd;TA;No;GLQ;588;Unf;0;402;990;GasA;Ex;Y;SBrkr;990;0;0;990;1;0;1;0;3;1;TA;5;Typ;0;;;;0;0;;;Y;0;0;0;0;0;0;0;8;2007;WD;Normal;123600;0;124,84848484848484;0,005050505050505051
91;20;RL;60,0;7200;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;4;5;1950;1950;Gable;CompShg;BrkFace;Wd Sdng;None;0,0;TA;TA;Slab;;;;;0;;0;0;0;GasA;TA;Y;FuseA;1040;0;0;1040;0;0;1;0;2;1;TA;4;Typ;0;Detchd;1950,0;Unf;2;420;TA;TA;Y;0;29;0;0;0;0;0;7;2006;WD;Normal;109900;29;134,6730769230769;29,003846153846155
92;20;RL;85,0;8500;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;3;1961;1961;Hip;CompShg;HdBoard;HdBoard;BrkCmn;203,0;TA;TA;CBlock;TA;TA;No;Rec;600;Unf;0;635;1235;GasA;TA;Y;SBrkr;1235;0;0;1235;0;0;1;0;2;1;TA;6;Typ;0;Attchd;1961,0;Unf;2;480;TA;TA;Y;0;0;0;0;0;0;0;12;2006;WD;Abnorml;98600;0;79,83805668016194;0,004858299595141701
93;30;RL;80,0;13360;Pave;IR1;HLS;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1Story;5;7;1921;2006;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;Gd;BrkTil;Gd;TA;No;ALQ;713;Unf;0;163;876;GasA;Ex;Y;SBrkr;964;0;0;964;1;0;1;0;2;1;TA;5;Typ;0;Detchd;1921,0;Unf;2;432;TA;TA;Y;0;0;44;0;0;0;0;8;2009;WD;Normal;163500;44;213,6058091286307;44,0051867219917
94;190;C (all);60,0;7200;Pave;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;2fmCon;2.5Unf;6;6;1910;1998;Hip;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;BrkTil;TA;Fa;Mn;Rec;1046;Unf;0;168;1214;GasW;Ex;N;SBrkr;1260;1031;0;2291;0;1;2;0;4;2;TA;9;Typ;1;Detchd;1900,0;Unf;2;506;TA;TA;Y;0;0;0;0;99;0;0;11;2007;WD;Normal;133900;0;58,44609340899171;0,00392841553906591
95;60;RL;69,0;9337;Pave;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;6;5;1997;1997;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;Gd;PConc;Gd;TA;No;GLQ;648;Unf;0;176;824;GasA;Ex;Y;SBrkr;905;881;0;1786;1;0;2;1;3;1;Gd;7;Typ;0;Attchd;1997,0;RFn;2;684;TA;TA;Y;0;162;0;0;0;0;0;5;2007;WD;Normal;204750;162;276,64165733482645;162,00391937290033
96;60;RL;;9765;Pave;IR2;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;8;1993;1993;Gable;CompShg;VinylSd;VinylSd;BrkFace;68,0;Ex;Gd;PConc;Gd;Gd;No;ALQ;310;Unf;0;370;680;GasA;Gd;Y;SBrkr;680;790;0;1470;0;0;2;1;3;1;TA;6;Typ;1;BuiltIn;1993,0;Fin;2;420;TA;TA;Y;232;63;0;0;0;0;480;4;2009;WD;Normal;185000;295;420,85034013605446;295,0040816326531
97;20;RL;78,0;10264;Pave;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;1999;1999;Gable;CompShg;VinylSd;VinylSd;BrkFace;183,0;Gd;TA;PConc;Gd;TA;Av;ALQ;1162;Unf;0;426;1588;GasA;Ex;Y;SBrkr;1588;0;0;1588;0;0;2;0;3;1;Gd;6;Typ;0;Attchd;1999,0;RFn;2;472;TA;TA;Y;158;29;0;0;0;0;0;8;2006;WD;Normal;214000;187;321,76070528967256;187,0037783375315
98;20;RL;73,0;10921;Pave;Reg;HLS;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1Story;4;5;1965;1965;Hip;CompShg;HdBoard;HdBoard;BrkFace;48,0;TA;TA;CBlock;TA;TA;No;Rec;520;Unf;0;440;960;GasA;TA;Y;FuseF;960;0;0;960;1;0;1;0;3;1;TA;6;Typ;0;Attchd;1965,0;Fin;1;432;TA;TA;P;120;0;0;0;0;0;0;5;2007;WD;Normal;94750;120;218,69791666666669;120,00625
